Income,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,AcceptedCmpOverall,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Z_CostContact,Z_Revenue,MntRegularProds,MntTotal,,,
"R$ 35.791,00",55,2578,0,0,1,0,0,0,0,0,1,0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,0,3,11,"R$ 29,00","R$ 32,00",,,
"R$ 54.162,00",42,2627,0,0,0,0,1,0,0,1,0,0,1,1,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,0,3,11,"R$ 22,00","R$ 32,00",,,
"R$ 30.522,00",60,2840,0,1,0,0,0,0,0,0,1,0,0,1,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,0,3,11,"R$ 274,00","R$ 300,00",,,
"R$ 54.456,00",59,2512,0,1,0,0,0,0,0,0,0,1,0,1,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,0,3,11,"R$ 374,00","R$ 389,00",,,
"R$ 31.632,00",49,2509,0,0,1,0,0,0,0,1,0,0,0,0,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,0,3,11,"R$ 31,00","R$ 63,00",,,
"R$ 72.298,00",71,2270,0,0,0,0,1,0,0,1,0,0,0,0,52,625,35,169,58,17,35,1,4,3,6,1,0,0,2,0,1,1,0,0,3,11,"R$ 869,00","R$ 904,00",,,
"R$ 36.975,00",42,2342,0,0,1,0,0,1,0,0,0,0,1,0,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 29,00","R$ 31,00",,,
"R$ 72.635,00",65,2550,0,1,0,0,0,1,0,0,0,0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,1,0,0,0,1,0,3,11,"R$ 767,00","R$ 874,00",,,
"R$ 13.624,00",44,2684,0,1,0,0,0,0,0,1,0,0,1,0,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 24,00","R$ 30,00",,,
"R$ 84.196,00",45,2550,0,0,1,0,0,0,0,1,0,0,0,1,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,0,3,11,"R$ 857,00","R$ 1.047,00",,,
"R$ 70.971,00",60,2805,0,0,0,1,0,0,0,1,0,0,0,1,28,1001,17,572,93,125,17,7,11,11,5,7,0,1,0,0,0,0,0,0,3,11,"R$ 1.791,00","R$ 1.808,00",,,
"R$ 34.487,00",43,2820,1,0,0,0,0,0,0,0,0,1,1,1,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0,0,3,11,"R$ 87,00","R$ 95,00",,,
"R$ 28.769,00",43,2717,0,0,1,0,0,0,0,1,0,0,1,0,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,0,3,11,"R$ 185,00","R$ 188,00",,,
"R$ 69.084,00",50,2381,0,1,0,0,0,0,0,0,0,1,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,0,3,11,"R$ 1.526,00","R$ 1.556,00",,,
"R$ 65.488,00",62,2175,0,0,0,1,0,0,0,0,0,1,0,0,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,0,3,11,"R$ 855,00","R$ 909,00",,,
"R$ 62.466,00",50,2324,0,1,0,0,0,1,0,0,0,0,0,1,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,0,3,11,"R$ 723,00","R$ 806,00",,,
"R$ 32.218,00",60,2293,0,0,1,0,0,1,0,0,0,0,0,0,27,10,24,15,13,1,30,1,2,1,3,7,0,1,1,1,0,0,0,0,3,11,"R$ 33,00","R$ 63,00",,,
"R$ 83.917,00",47,2596,0,0,1,0,0,0,0,1,0,0,0,0,12,514,22,732,42,198,79,1,6,7,7,3,0,1,0,0,0,0,0,0,3,11,"R$ 1.429,00","R$ 1.508,00",,,
"R$ 46.102,00",58,2270,1,0,0,0,0,0,0,1,0,0,2,1,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,"R$ 14,00","R$ 15,00",,,
"R$ 84.574,00",68,2549,0,0,1,0,0,0,0,1,0,0,0,0,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,0,3,11,"R$ 1.049,00","R$ 1.212,00",,,
"R$ 56.181,00",58,2696,0,1,0,0,0,0,0,1,0,0,0,1,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,0,3,11,"R$ 297,00","R$ 345,00",,,
"R$ 63.120,00",70,2798,1,0,0,0,0,0,0,0,1,0,0,1,53,965,69,279,54,41,69,5,8,4,9,7,0,1,0,0,0,0,0,0,3,11,"R$ 1.339,00","R$ 1.408,00",,,
"R$ 73.691,00",49,2394,0,1,0,0,0,0,0,1,0,0,0,1,58,707,21,250,85,43,73,2,6,2,8,2,0,0,1,1,0,0,0,0,3,11,"R$ 1.033,00","R$ 1.106,00",,,
"R$ 63.381,00",60,2791,0,0,0,1,0,0,0,1,0,0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,0,3,11,"R$ 687,00","R$ 846,00",,,
"R$ 76.140,00",72,2206,0,0,0,1,0,0,0,0,0,1,0,0,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.296,00","R$ 1.322,00",,,
"R$ 62.859,00",61,2705,1,0,0,0,0,0,0,0,0,1,0,1,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,0,3,11,"R$ 1.257,00","R$ 1.282,00",,,
"R$ 45.906,00",56,2577,0,0,1,0,0,0,0,1,0,0,0,1,20,305,3,27,4,3,144,2,5,4,4,5,0,0,1,1,0,0,0,0,3,11,"R$ 198,00","R$ 342,00",,,
"R$ 77.632,00",73,2635,0,0,0,1,0,0,0,0,1,0,0,0,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,2,0,1,1,0,0,3,11,"R$ 1.958,00","R$ 2.105,00",,,
"R$ 46.463,00",49,2474,0,1,0,0,0,0,0,0,0,1,1,1,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,0,3,11,"R$ 213,00","R$ 224,00",,,
"R$ 105.471,00",50,2683,0,0,0,1,0,0,0,1,0,0,0,0,36,1009,181,104,202,21,207,0,9,8,13,3,0,1,2,0,0,1,1,0,3,11,"R$ 1.310,00","R$ 1.517,00",,,
"R$ 55.282,00",50,2357,1,0,0,0,0,0,0,0,1,0,1,0,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,0,3,11,"R$ 197,00","R$ 216,00",,,
"R$ 78.710,00",43,2196,0,1,0,0,0,0,0,0,1,0,0,1,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,0,3,11,"R$ 992,00","R$ 1.042,00",,,
"R$ 66.886,00",62,2445,0,0,0,1,0,0,0,1,0,0,0,1,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,0,3,11,"R$ 307,00","R$ 453,00",,,
"R$ 98.777,00",60,2291,0,0,1,0,0,0,0,0,1,0,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,0,1,0,1,0,0,0,3,11,"R$ 1.932,00","R$ 1.970,00",,,
"R$ 29.103,00",35,2830,0,0,0,1,0,0,0,1,0,0,1,0,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,0,3,11,"R$ 36,00","R$ 42,00",,,
"R$ 67.445,00",46,2845,0,1,0,0,0,0,0,1,0,0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,0,3,11,"R$ 1.152,00","R$ 1.163,00",,,
"R$ 50.616,00",70,2236,0,0,0,1,0,0,0,0,0,1,0,1,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0,0,3,11,"R$ 49,00","R$ 58,00",,,
"R$ 49.431,00",65,2854,1,0,0,0,0,0,0,1,0,0,0,1,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,0,3,11,"R$ 331,00","R$ 348,00",,,
"R$ 61.278,00",67,2335,0,0,0,1,0,0,0,1,0,0,0,1,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,0,3,11,"R$ 135,00","R$ 150,00",,,
"R$ 26.490,00",62,2804,0,0,0,1,0,1,0,0,0,0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,0,3,11,"R$ 160,00","R$ 185,00",,,
"R$ 73.059,00",73,2461,0,0,0,1,0,0,0,0,0,1,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,0,3,11,"R$ 953,00","R$ 1.024,00",,,
"R$ 46.734,00",54,2410,0,0,1,0,0,0,0,0,0,1,1,2,86,100,1,39,6,1,76,4,3,2,3,6,0,0,1,1,0,0,0,0,3,11,"R$ 71,00","R$ 147,00",,,
"R$ 56.253,00",57,2728,0,0,0,1,0,0,0,1,0,0,0,1,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,0,3,11,"R$ 587,00","R$ 592,00",,,
"R$ 19.986,00",35,2386,0,1,0,0,0,0,0,1,0,0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 10,00","R$ 16,00",,,
"R$ 58.330,00",45,2345,0,0,0,0,1,0,0,1,0,0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,0,3,11,"R$ 762,00","R$ 913,00",,,
"R$ 25.965,00",40,2819,0,1,0,0,0,0,1,0,0,0,0,0,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,0,3,11,"R$ 52,00","R$ 63,00",,,
"R$ 14.661,00",64,2703,0,0,0,1,0,0,0,0,1,0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 22,00","R$ 24,00",,,
"R$ 18.690,00",61,2707,0,1,0,0,0,0,0,1,0,0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,0,3,11,"R$ 22,00","R$ 41,00",,,
"R$ 45.068,00",46,2568,0,0,0,1,0,0,0,0,0,1,0,1,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,"R$ 14,00","R$ 17,00",,,
"R$ 21.063,00",33,2436,0,0,1,0,0,0,1,0,0,0,1,0,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 29,00","R$ 44,00",,,
"R$ 29.187,00",52,2575,0,1,0,0,0,0,0,0,0,1,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0,0,3,11,"R$ 30,00","R$ 32,00",,,
"R$ 54.690,00",49,2393,0,1,0,0,0,1,0,0,0,0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,0,3,11,"R$ 162,00","R$ 180,00",,,
"R$ 59.304,00",56,2494,0,1,0,0,0,0,0,0,0,1,0,1,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,0,3,11,"R$ 1.028,00","R$ 1.038,00",,,
"R$ 59.247,00",58,2392,0,0,1,0,0,0,0,0,1,0,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,0,3,11,"R$ 408,00","R$ 491,00",,,
"R$ 66.731,00",50,2814,0,0,0,0,1,0,0,1,0,0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,0,3,11,"R$ 747,00","R$ 888,00",,,
"R$ 77.353,00",40,2354,0,1,0,0,0,0,0,1,0,0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,0,3,11,"R$ 552,00","R$ 611,00",,,
"R$ 52.614,00",45,2734,0,0,1,0,0,0,0,0,0,1,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,0,3,11,"R$ 914,00","R$ 952,00",,,
"R$ 26.751,00",46,2197,0,1,0,0,0,0,0,1,0,0,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,"R$ 9,00","R$ 10,00",,,
"R$ 81.300,00",57,2766,0,1,0,0,0,0,0,0,0,1,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,1,1,0,0,0,1,0,3,11,"R$ 1.169,00","R$ 1.205,00",,,
"R$ 70.337,00",41,2337,0,0,1,0,0,0,0,1,0,0,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,0,3,11,"R$ 394,00","R$ 485,00",,,
"R$ 36.145,00",35,2537,0,1,0,0,0,1,0,0,0,0,1,0,13,56,4,76,17,1,18,4,4,1,3,9,0,1,1,1,0,0,0,0,3,11,"R$ 136,00","R$ 154,00",,,
"R$ 65.295,00",40,2347,0,0,1,0,0,0,0,0,0,1,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,0,3,11,"R$ 652,00","R$ 658,00",,,
"R$ 68.118,00",57,2413,1,0,0,0,0,0,0,1,0,0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,0,3,11,"R$ 620,00","R$ 774,00",,,
"R$ 68.743,00",53,2827,1,0,0,0,0,0,0,1,0,0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,0,3,11,"R$ 1.844,00","R$ 1.959,00",,,
"R$ 41.039,00",38,2498,0,0,0,1,0,1,0,0,0,0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,0,3,11,"R$ 377,00","R$ 422,00",,,
"R$ 38.946,00",65,2407,0,0,0,1,0,0,0,1,0,0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,0,3,11,"R$ 175,00","R$ 216,00",,,
"R$ 65.777,00",53,2351,0,0,0,1,0,0,0,1,0,0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.038,00","R$ 1.092,00",,,
"R$ 66.476,00",44,2638,1,0,0,0,0,0,0,0,0,1,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,0,3,11,"R$ 533,00","R$ 611,00",,,
"R$ 86.857,00",48,2814,0,0,1,0,0,0,0,0,0,1,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,1,0,0,0,0,0,0,3,11,"R$ 2.034,00","R$ 2.074,00",,,
"R$ 77.845,00",31,2203,0,0,0,1,0,0,0,0,0,1,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,2,0,0,1,1,0,3,11,"R$ 1.294,00","R$ 1.320,00",,,
"R$ 69.476,00",51,2431,0,0,0,1,0,0,0,0,0,1,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,0,3,11,"R$ 910,00","R$ 977,00",,,
"R$ 50.611,00",60,2792,1,0,0,0,0,0,0,0,0,1,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,1,0,1,0,0,0,3,11,"R$ 485,00","R$ 489,00",,,
"R$ 61.209,00",50,2467,0,0,1,0,0,0,0,1,0,0,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,0,3,11,"R$ 759,00","R$ 858,00",,,
"R$ 42.315,00",62,2511,0,0,0,1,0,0,0,0,1,0,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,0,3,11,"R$ 110,00","R$ 190,00",,,
"R$ 13.084,00",68,2398,0,0,0,1,0,0,1,0,0,0,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 9,00","R$ 19,00",,,
"R$ 47.570,00",71,2555,0,0,0,0,1,0,0,0,1,0,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,1,0,0,0,0,0,0,3,11,"R$ 59,00","R$ 90,00",,,
"R$ 61.923,00",59,2497,0,1,0,0,0,0,0,0,1,0,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,0,3,11,"R$ 114,00","R$ 120,00",,,
"R$ 34.824,00",25,2254,0,0,1,0,0,0,0,1,0,0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,0,3,11,"R$ 15,00","R$ 19,00",,,
"R$ 26.518,00",71,2606,0,0,1,0,0,0,0,0,0,1,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,1,0,0,0,0,0,0,3,11,"R$ 53,00","R$ 55,00",,,
"R$ 45.938,00",59,2397,0,0,1,0,0,0,0,1,0,0,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,0,3,11,"R$ 578,00","R$ 607,00",,,
"R$ 78.468,00",60,2240,0,0,0,1,0,0,0,1,0,0,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,1,0,0,0,1,0,3,11,"R$ 936,00","R$ 970,00",,,
"R$ 78.901,00",47,2444,1,0,0,0,0,0,0,1,0,0,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,0,3,11,"R$ 666,00","R$ 700,00",,,
"R$ 71.427,00",42,2268,0,1,0,0,0,0,0,1,0,0,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,0,3,11,"R$ 568,00","R$ 591,00",,,
"R$ 71.022,00",42,2297,1,0,0,0,0,0,0,1,0,0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,0,0,1,1,0,0,0,0,3,11,"R$ 969,00","R$ 1.211,00",,,
"R$ 90.247,00",32,2220,0,0,1,0,0,0,0,0,1,0,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,3,0,1,1,1,0,3,11,"R$ 1.589,00","R$ 1.605,00",,,
"R$ 41.335,00",52,2344,1,0,0,0,0,0,0,0,1,0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,0,3,11,"R$ 177,00","R$ 182,00",,,
"R$ 71.952,00",34,2694,0,1,0,0,0,0,0,1,0,0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,0,0,2,1,0,1,0,0,3,11,"R$ 1.257,00","R$ 1.350,00",,,
"R$ 35.682,00",50,2161,1,0,0,0,0,0,0,0,0,1,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,0,3,11,"R$ 21,00","R$ 39,00",,,
"R$ 43.185,00",69,2604,1,0,0,0,0,0,0,1,0,0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,0,3,11,"R$ 577,00","R$ 607,00",,,
"R$ 66.375,00",72,2379,0,0,0,1,0,0,0,0,0,1,0,1,96,712,0,45,0,0,191,3,2,4,5,7,0,0,1,1,0,0,0,0,3,11,"R$ 566,00","R$ 757,00",,,
"R$ 35.178,00",49,2694,0,1,0,0,0,0,0,0,1,0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,0,1,1,1,0,0,0,0,3,11,"R$ 23,00","R$ 41,00",,,
"R$ 25.252,00",34,2511,0,1,0,0,0,0,0,1,0,0,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,"R$ 6,00","R$ 12,00",,,
"R$ 55.250,00",55,2775,0,0,1,0,0,0,0,0,1,0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,0,3,11,"R$ 771,00","R$ 837,00",,,
"R$ 33.249,00",45,2653,0,0,1,0,0,0,0,1,0,0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 28,00","R$ 70,00",,,
"R$ 58.398,00",67,2570,0,0,0,1,0,0,0,1,0,0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,0,3,11,"R$ 498,00","R$ 547,00",,,
"R$ 50.272,00",38,2485,0,0,0,1,0,0,0,1,0,0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,0,3,11,"R$ 225,00","R$ 229,00",,,
"R$ 76.618,00",45,2728,0,1,0,0,0,0,0,0,0,1,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.217,00","R$ 1.364,00",,,
"R$ 87.305,00",60,2803,1,0,0,0,0,1,0,0,0,0,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,1,1,0,0,1,0,0,3,11,"R$ 992,00","R$ 1.072,00",,,
"R$ 25.851,00",42,2662,0,0,0,1,0,0,0,1,0,0,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 38,00","R$ 43,00",,,
"R$ 58.710,00",50,2614,1,0,0,0,0,0,0,1,0,0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,0,3,11,"R$ 837,00","R$ 1.011,00",,,
"R$ 45.160,00",62,2251,0,0,1,0,0,0,0,1,0,0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,"R$ 15,00","R$ 18,00",,,
"R$ 74.806,00",55,2716,0,1,0,0,0,0,0,0,1,0,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,0,3,11,"R$ 947,00","R$ 956,00",,,
"R$ 59.111,00",66,2582,0,1,0,0,0,0,0,1,0,0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,0,3,11,"R$ 559,00","R$ 714,00",,,
"R$ 18.988,00",36,2196,0,1,0,0,0,0,0,0,0,1,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 14,00","R$ 15,00",,,
"R$ 72.190,00",55,2660,0,1,0,0,0,0,0,1,0,0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,0,3,11,"R$ 1.449,00","R$ 1.698,00",,,
"R$ 7.500,00",44,2856,0,1,0,0,0,0,0,1,0,0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,0,1,1,1,0,0,0,0,3,11,"R$ 7,00","R$ 39,00",,,
"R$ 44.794,00",54,2180,0,1,0,0,0,0,0,1,0,0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 57,00","R$ 61,00",,,
"R$ 80.395,00",65,2377,0,1,0,0,0,0,0,1,0,0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,1,0,0,0,1,0,3,11,"R$ 1.284,00","R$ 1.332,00",,,
"R$ 75.012,00",44,2314,1,0,0,0,0,0,0,0,1,0,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,0,3,11,"R$ 725,00","R$ 876,00",,,
"R$ 56.962,00",55,2420,0,1,0,0,0,0,0,0,1,0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,0,3,11,"R$ 359,00","R$ 385,00",,,
"R$ 89.891,00",29,2599,0,0,0,1,0,0,0,1,0,0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,1,0,0,3,11,"R$ 470,00","R$ 653,00",,,
"R$ 35.946,00",71,2434,1,0,0,0,0,0,0,0,0,1,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,0,3,11,"R$ 11,00","R$ 11,00",,,
"R$ 53.593,00",67,2850,0,0,0,1,0,0,0,0,0,1,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,0,3,11,"R$ 394,00","R$ 437,00",,,
"R$ 66.373,00",42,2541,0,1,0,0,0,0,0,1,0,0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,0,3,11,"R$ 388,00","R$ 497,00",,,
"R$ 45.072,00",72,2415,1,0,0,0,0,0,0,0,0,1,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,0,3,11,"R$ 224,00","R$ 254,00",,,
"R$ 89.694,00",47,2422,1,0,0,0,0,0,0,1,0,0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,0,3,0,1,1,1,0,3,11,"R$ 1.388,00","R$ 1.430,00",,,
"R$ 72.025,00",71,2220,0,1,0,0,0,0,0,1,0,0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,3,0,1,1,1,0,3,11,"R$ 1.677,00","R$ 1.677,00",,,
"R$ 67.432,00",47,2616,0,1,0,0,0,0,0,1,0,0,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,0,3,11,"R$ 995,00","R$ 1.165,00",,,
"R$ 70.545,00",68,2185,0,0,0,1,0,0,0,0,1,0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,0,3,11,"R$ 292,00","R$ 313,00",,,
"R$ 17.487,00",31,2627,0,1,0,0,0,0,1,0,0,0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,"R$ 6,00","R$ 12,00",,,
"R$ 62.882,00",51,2848,0,0,0,1,0,0,0,1,0,0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,0,3,11,"R$ 1.144,00","R$ 1.241,00",,,
"R$ 64.108,00",67,2622,0,0,1,0,0,0,0,0,0,1,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,0,3,11,"R$ 1.057,00","R$ 1.078,00",,,
"R$ 34.941,00",64,2639,0,0,0,1,0,0,0,0,1,0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,0,3,11,"R$ 49,00","R$ 73,00",,,
"R$ 48.767,00",70,2338,0,0,1,0,0,0,0,0,0,1,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,0,3,11,"R$ 43,00","R$ 53,00",,,
"R$ 38.702,00",42,2491,0,0,0,1,0,1,0,0,0,0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,0,3,11,"R$ 29,00","R$ 69,00",,,
"R$ 82.224,00",56,2314,0,1,0,0,0,0,0,1,0,0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,1,0,0,0,1,0,3,11,"R$ 822,00","R$ 862,00",,,
"R$ 83.844,00",68,2572,0,0,0,1,0,0,0,1,0,0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,1,0,0,3,11,"R$ 1.192,00","R$ 1.383,00",,,
"R$ 17.003,00",45,2361,0,1,0,0,0,1,0,0,0,0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,0,3,11,"R$ 24,00","R$ 31,00",,,
"R$ 71.163,00",25,2271,0,0,1,0,0,0,0,1,0,0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,0,3,11,"R$ 872,00","R$ 916,00",,,
"R$ 33.697,00",50,2446,0,0,1,0,0,0,0,1,0,0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,0,0,1,1,0,0,0,0,3,11,"R$ 6,00","R$ 17,00",,,
